ref x,ref y),x,y
45.578194,-6.876948,45.58738,-6.938015
45.668514,-6.918582,45.616581,-6.948793
45.668514,-6.918582,45.645801,-6.959449
45.668514,-6.918582,45.67503,-6.970026
45.759033,-6.959436,45.704263,-6.980503
45.759033,-6.959436,45.7335,-6.990911
45.759033,-6.959436,45.762745,-7.001251
45.849781,-6.999432,45.792003,-7.01143
45.849781,-6.999432,45.82127,-7.021516
45.849781,-6.999432,45.850554,-7.031505
45.849781,-6.999432,45.879877,-7.041328
45.940777,-7.038489,45.909227,-7.051056
45.940777,-7.038489,45.938609,-7.06069
45.940777,-7.038489,45.968041,-7.070231
46.032047,-7.07653,45.997509,-7.079691
46.032047,-7.07653,46.027007,-7.089083
46.032047,-7.07653,46.056524,-7.098442
46.123615,-7.113495,46.086051,-7.107751
46.123615,-7.113495,46.115627,-7.116899
46.123615,-7.113495,46.145221,-7.126091
46.215481,-7.149402,46.174839,-7.135252
46.215481,-7.149402,46.204463,-7.144403
46.215481,-7.149402,46.234034,-7.153639
46.307648,-7.184284,46.26358,-7.16291
46.307648,-7.184284,46.293116,-7.172234
46.307648,-7.184284,46.32265,-7.181633
46.307648,-7.184284,46.352192,-7.191053
46.400112,-7.218175,46.381743,-7.200478
46.400112,-7.218175,46.41128,-7.209841
46.400112,-7.218175,46.44081,-7.219011
46.492874,-7.251109,46.47038,-7.227994
46.492874,-7.251109,46.500041,-7.236765
46.492874,-7.251109,46.52976,-7.245375
46.585934,-7.283118,46.559589,-7.253791
46.585934,-7.283118,46.589582,-7.261961
46.585934,-7.283118,46.619669,-7.269925
46.679287,-7.314239,46.649827,-7.277686
46.679287,-7.314239,46.679979,-7.285498
46.679287,-7.314239,46.710131,-7.29331
46.772934,-7.344502,46.740253,-7.30118
46.772934,-7.344502,46.770319,-7.309138
46.772934,-7.344502,46.800359,-7.317161
46.772934,-7.344502,46.830385,-7.325315
46.866875,-7.373943,46.860393,-7.333602
46.866875,-7.373943,46.89039,-7.341986
46.866875,-7.373943,46.920471,-7.350391
46.961109,-7.402596,46.950639,-7.358809
46.961109,-7.402596,46.980849,-7.367228
46.961109,-7.402596,47.011061,-7.375544
47.055637,-7.430493,47.041274,-7.383774
47.055637,-7.430493,47.071497,-7.391933
47.055637,-7.430493,47.101788,-7.399952
47.150459,-7.457669,47.132139,-7.407846
47.150459,-7.457669,47.162529,-7.415628
47.150459,-7.457669,47.192958,-7.423313
47.245567,-7.484157,47.223534,-7.430971
47.245567,-7.484157,47.254224,-7.438573
47.245567,-7.484157,47.284977,-7.446108
47.340969,-7.509991,47.315779,-7.453583
47.340969,-7.509991,47.346594,-7.460996
47.340969,-7.509991,47.377255,-7.468488
47.436657,-7.535204,47.407804,-7.476075
47.436657,-7.535204,47.438322,-7.483742
47.436657,-7.535204,47.468978,-7.491377
47.532635,-7.559832,47.499726,-7.498984
47.532635,-7.559832,47.530527,-7.506554
47.532635,-7.559832,47.56137,-7.514058
47.532635,-7.559832,47.59228,-7.521451
47.628899,-7.583906,47.623232,-7.528778
47.628899,-7.583906,47.654227,-7.536019
47.628899,-7.583906,47.685287,-7.54314
47.725452,-7.60746,47.716365,-7.55022
47.725452,-7.60746,47.747398,-7.557362
47.725452,-7.60746,47.77841,-7.564534
47.822289,-7.63053,47.809413,-7.571726
47.822289,-7.63053,47.84042,-7.578959
47.822289,-7.63053,47.871432,-7.586273
47.919411,-7.653148,47.902451,-7.593613
47.919411,-7.653148,47.933461,-7.601035
47.919411,-7.653148,47.964476,-7.608445
48.016819,-7.675347,47.995502,-7.6158
48.016819,-7.675347,48.026538,-7.6231
48.016819,-7.675347,48.057593,-7.630334
48.11451,-7.697163,48.088658,-7.637537
48.11451,-7.697163,48.119738,-7.644656
48.11451,-7.697163,48.150847,-7.651652
48.212482,-7.718627,48.181959,-7.658633
48.212482,-7.718627,48.213066,-7.665603
48.212482,-7.718627,48.244177,-7.672542
48.310738,-7.739775,48.275276,-7.679509
48.310738,-7.739775,48.306363,-7.686476
48.310738,-7.739775,48.33745,-7.693427
48.310738,-7.739775,48.368541,-7.700355
48.409275,-7.760639,48.399592,-7.707333
48.409275,-7.760639,48.430603,-7.714335
48.409275,-7.760639,48.461569,-7.721422
48.508095,-7.781254,48.492507,-7.728549
48.508095,-7.781254,48.523432,-7.7357
48.508095,-7.781254,48.554354,-7.742869
48.607189,-7.801652,48.58534,-7.749956
48.607189,-7.801652,48.616379,-7.756983
48.607189,-7.801652,48.647457,-7.7639
48.706566,-7.821869,48.678551,-7.770741
48.706566,-7.821869,48.709669,-7.777454
48.706566,-7.821869,48.740803,-7.78406
48.806217,-7.841938,48.771917,-7.790661
48.806217,-7.841938,48.803024,-7.797181
48.806217,-7.841938,48.834069,-7.803724
48.906151,-7.861891,48.865074,-7.810254
48.906151,-7.861891,48.896058,-7.816778
48.906151,-7.861891,48.92703,-7.823297
48.906151,-7.861891,48.95796,-7.829884
49.006355,-7.881763,48.988866,-7.836488
49.006355,-7.881763,49.019756,-7.84312
49.006355,-7.881763,49.050609,-7.84984
49.106838,-7.901589,49.081448,-7.856583
49.106838,-7.901589,49.112271,-7.863364
49.106838,-7.901589,49.143063,-7.870222
49.207596,-7.9214,49.173844,-7.8771
49.207596,-7.9214,49.204615,-7.884003
49.207596,-7.9214,49.235368,-7.890936
49.308628,-7.941232,49.266113,-7.897883
49.308628,-7.941232,49.296845,-7.904841
49.308628,-7.941232,49.32755,-7.911806
49.308628,-7.941232,49.358243,-7.918776
49.409931,-7.961117,49.388924,-7.925743
49.409931,-7.961117,49.419595,-7.932701
49.409931,-7.961117,49.45025,-7.939646
49.511509,-7.98109,49.480883,-7.94657
49.511509,-7.98109,49.511505,-7.953487
49.511509,-7.98109,49.542125,-7.960399
49.613358,-8.001184,49.572752,-7.967267
49.613358,-8.001184,49.603382,-7.97409
