ref x,ref y),x,y
13.895939,10.364634,13.553935,10.311631
13.895939,10.364634,13.548646,10.345389
13.880219,10.463436,13.54323,10.379127
13.880219,10.463436,13.537721,10.412839
13.880219,10.463436,13.532084,10.446531
13.863404,10.562058,13.526288,10.4802
13.863404,10.562058,13.520382,10.513843
13.863404,10.562058,13.514363,10.547464
13.845493,10.660487,13.508195,10.58106
13.845493,10.660487,13.501905,10.61463
13.82649,10.758711,13.495467,10.648174
13.82649,10.758711,13.488867,10.681693
13.82649,10.758711,13.482167,10.715185
13.806396,10.856717,13.475347,10.748651
13.806396,10.856717,13.468371,10.782088
13.806396,10.856717,13.461293,10.815503
13.785212,10.954494,13.454045,10.848883
13.785212,10.954494,13.446712,10.882239
13.785212,10.954494,13.439227,10.915563
13.762942,11.052029,13.431609,10.948862
13.762942,11.052029,13.423831,10.982127
13.762942,11.052029,13.415967,11.015371
13.73959,11.14931,13.40792,11.048578
13.73959,11.14931,13.399737,11.081755
13.715158,11.246326,13.391437,11.114901
13.715158,11.246326,13.382984,11.148011
13.715158,11.246326,13.374443,11.181091
13.689649,11.343065,13.365774,11.214139
13.689649,11.343065,13.356953,11.24715
13.689649,11.343065,13.348019,11.280128
13.663067,11.439514,13.338963,11.313072
13.663067,11.439514,13.329808,11.345989
13.663067,11.439514,13.320537,11.378885
13.635415,11.535662,13.311159,11.411762
13.635415,11.535662,13.301621,11.444591
13.635415,11.535662,13.291983,11.477392
13.606696,11.631496,13.282178,11.510153
13.606696,11.631496,13.272209,11.542859
13.606696,11.631496,13.262089,11.575509
13.576913,11.727006,13.251812,11.608109
13.576913,11.727006,13.241404,11.640661
13.54607,11.822178,13.230897,11.67318
13.54607,11.822178,13.220224,11.705649
13.54607,11.822178,13.209426,11.738073
13.51417,11.917001,13.198511,11.770453
13.51417,11.917001,13.187453,11.802786
13.51417,11.917001,13.176275,11.835072
13.481218,12.011463,13.165011,11.867318
13.481218,12.011463,13.153636,11.899519
13.481218,12.011463,13.142111,11.931674
13.447218,12.105555,13.130431,11.963779
13.447218,12.105555,13.11865,11.995839
13.447218,12.105555,13.106748,12.027853
13.412174,12.199261,13.094706,12.059814
13.412174,12.199261,13.082551,12.09173
13.376092,12.292573,13.070264,12.123598
13.376092,12.292573,13.057824,12.155415
13.376092,12.292573,13.045282,12.187185
13.338975,12.385478,13.032609,12.218905
13.338975,12.385478,13.019781,12.250569
13.338975,12.385478,13.006816,12.282179
13.300827,12.477965,12.993739,12.313738
13.300827,12.477965,12.980585,12.345254
13.300827,12.477965,12.967299,12.376715
13.261655,12.570022,12.953862,12.408119
13.261655,12.570022,12.940294,12.439467
13.261655,12.570022,12.926649,12.470776
13.22146,12.661638,12.912838,12.502016
13.22146,12.661638,12.898951,12.533218
13.22146,12.661638,12.884917,12.564358
13.180249,12.752801,12.870731,12.595434
13.180249,12.752801,12.856417,12.626452
13.138027,12.8435,12.842025,12.657426
13.138027,12.8435,12.827489,12.688334
13.138027,12.8435,12.812853,12.719195
13.094799,12.933724,12.798067,12.74999
13.094799,12.933724,12.783137,12.780719
13.094799,12.933724,12.768128,12.811403
13.050571,13.023462,12.752997,12.842028
13.050571,13.023462,12.737724,12.872586
13.050571,13.023462,12.722345,12.90309
13.005349,13.112703,12.70683,12.933525
13.005349,13.112703,12.691234,12.963915
13.005349,13.112703,12.675498,12.994235
12.959139,13.201437,12.659633,13.024492
12.959139,13.201437,12.64364,13.05468
12.911944,13.289651,12.627551,13.084818
12.911944,13.289651,12.611301,13.114876
12.911944,13.289651,12.594934,13.144868
12.863772,13.377336,12.578454,13.174799
12.863772,13.377336,12.561837,13.204657
12.863772,13.377336,12.545114,13.234449
12.81463,13.464478,12.528294,13.264181
12.81463,13.464478,12.511343,13.293841
12.81463,13.464478,12.494284,13.323437
12.76452,13.551069,12.477134,13.352972
12.76452,13.551069,12.459884,13.382445
12.76452,13.551069,12.44251,13.411847
12.713449,13.637098,12.424991,13.441172
12.713449,13.637098,12.407368,13.47043
